Date,PriceOpen,PriceHigh,PriceLow,PriceClose,VolumeTraded
21-01-18 11:59,11822.52,12200.52,11784.86,12180,601.124
21-01-18 12:59,12180,12244.18,11973.99,12028.64,272.021
21-01-18 13:59,12027.62,12243.81,11972.1,12033.58,257.559
21-01-18 14:59,12033.99,12099.97,11750,11772.71,555.459
21-01-18 15:59,11789.83,11941.72,11589.73,11589.73,464.773
21-01-18 16:59,11589.73,11598.49,11247.62,11299,1018.173
21-01-18 17:59,11296,11509.08,11214.4,11456.15,700.932
21-01-18 18:59,11457.99,11521.78,11291.27,11514.92,606.681
21-01-18 19:59,11513.68,11647.75,11450,11494.27,392.952
21-01-18 20:59,11494.74,11539.62,11100,11159,566.204
21-01-18 21:59,11142.49,11388.92,11142.49,11388.92,398.902
21-01-18 22:59,11388.92,11500,11191.59,11241.99,309.826
21-01-18 23:59,11241.99,11560.77,11231.17,11558.87,299.846
22-01-18 0:59,11558.87,11735.31,11483.72,11708.92,412.773
22-01-18 1:59,11708.92,11708.92,11388.92,11469.79,251.821
22-01-18 2:59,11438,11589.73,11247.62,11579.88,317.141
22-01-18 3:59,11579.88,11579.89,11442.82,11541.58,162.119
22-01-18 4:59,11537.21,11789.98,11524.88,11634.09,339.267
22-01-18 5:59,11643.23,11654.87,11420.7,11473.27,304.107
22-01-18 6:59,11497.12,11689.88,11464.27,11634.03,208.147
22-01-18 7:59,11634.03,11798,11523.84,11756.5,358.627
22-01-18 8:59,11756.45,11900.71,11686.1,11753.49,533.453
22-01-18 9:59,11734.01,11910.78,11590.93,11744.11,946.16
22-01-18 10:59,11744,11780.45,11615.03,11717.95,351.371
22-01-18 11:59,11718.27,11760.97,11303.93,11303.93,488.05
22-01-18 12:59,11303.93,11406.62,11203.49,11343.24,650.925
22-01-18 13:59,11343.24,11346.24,10500,10686.69,2444.03
22-01-18 14:59,10670.78,10941.07,10583.68,10739.86,1208.369
22-01-18 15:59,10700.01,10785.63,10330.01,10481.08,1206.336
22-01-18 16:59,10481.08,10751,10440,10588.91,970.4
22-01-18 17:59,10578.39,10777.85,10565.42,10630,333.68
22-01-18 18:59,10630.38,10719.71,10461.97,10488.78,499.981
22-01-18 19:59,10488.78,10673.05,10435.88,10619.5,812.448
22-01-18 20:59,10625,10644.49,10271.51,10399.87,1290.498
22-01-18 21:59,10387.06,10442.99,10028.41,10350,1297.583
22-01-18 22:59,10358,10700,10307.95,10699.97,946.732
22-01-18 23:59,10695.07,10875.99,10568.87,10808.99,730.188
23-01-18 0:59,10810,10883.08,10642.83,10808.26,627.814
23-01-18 1:59,10843.99,10964.35,10700,10725.91,508.639
23-01-18 2:59,10699.73,10874.31,10673.05,10780,219.788
23-01-18 3:59,10786.71,10994.56,10780.02,10850,274.713
23-01-18 4:59,10883.17,10950,10593.4,10631.21,327.359
23-01-18 5:59,10634,10652.46,10280.71,10439.15,1768.682
23-01-18 6:59,10468.51,10619.26,10255.07,10350,381.004
23-01-18 7:59,10351.43,10435.88,10202,10310,465.779
23-01-18 8:59,10309.99,10807.13,10223.92,10729.1,935.128
23-01-18 9:59,10741.51,10792.91,10461.97,10524.44,585.926
23-01-18 10:59,10500.07,10704.89,10280.71,10362.39,1252.637
23-01-18 11:59,10389.32,10496.17,9927.54,10193.33,1286.586
23-01-18 12:59,10193.99,10427,10037.99,10260.1,872.345
23-01-18 13:59,10260.1,10461.97,10153.5,10317.8,631.385
23-01-18 14:59,10321.84,10514.34,10230.06,10451,619.54
23-01-18 15:59,10451,10830,10380,10774.61,878.081
23-01-18 16:59,10765,11409.87,10758,11370,1629.935
23-01-18 17:59,11370,11398.88,11108.07,11183.9,888.664
23-01-18 18:59,11183.99,11387.69,11146.23,11234.98,539.432
23-01-18 19:59,11207.45,11262.6,10942.9,11025,654.02
23-01-18 20:59,11029.7,11188.88,10888.43,11128.44,570.565
23-01-18 21:59,11137.47,11141.5,10942.9,10980.54,319.823
23-01-18 22:59,10994.28,11203.18,10980.66,11050,523.721
23-01-18 23:59,11050,11085.52,10780.18,10851.82,471.571
24-01-18 0:59,10848.99,10906.42,10550,10600,745.042
24-01-18 1:59,10599.99,10807.13,10580,10657.75,337.113
24-01-18 2:59,10657.76,10791.27,10587.01,10770.36,277.796
24-01-18 3:59,10777.74,10888.39,10665.07,10838.38,290.84
24-01-18 4:59,10838.27,10849.61,10488.13,10691.61,496.338
24-01-18 5:59,10688.38,10780.18,10573.78,10640.24,171.666
24-01-18 6:59,10640.24,11025.18,10590.06,10959.8,371.037
24-01-18 7:59,10964.99,11120,10888.39,10947.07,353.456
24-01-18 8:59,10965.32,11028,10834.69,10869.29,376.662
24-01-18 9:59,10869.28,11135.84,10791.26,11120.19,624.56
24-01-18 10:59,11120.19,11218.54,10970.4,11023.95,619.58
24-01-18 11:59,11016.31,11219.57,10915.61,11068,577.684
24-01-18 12:59,11055.63,11483.95,10973.68,11348.05,1287.541
24-01-18 13:59,11339.81,11413.14,11219.57,11335.43,433.349
24-01-18 14:59,11335.48,11500,11236,11300,624.941
24-01-18 15:59,11300,11333,11052.74,11069.93,538.635
24-01-18 16:59,11072,11124.78,10952.01,11047.14,464.237
24-01-18 17:59,11047.1,11141.03,10890,11111.01,349.576
24-01-18 18:59,11111.01,11190,10980.44,11047.74,461.346
24-01-18 19:59,11047.66,11225,10980,11187.34,358.333
24-01-18 20:59,11201.08,11255.02,11130,11170.07,386.52
24-01-18 21:59,11171.69,11301.85,11143.38,11233.84,299.886
24-01-18 22:59,11233.85,11256.06,11076.86,11113.67,211.418
24-01-18 23:59,11113.67,11474.55,11091.11,11400.96,915.23
25-01-18 0:59,11400.98,11433.16,11300,11318.06,211.487
25-01-18 1:59,11308.84,11550.32,11300.21,11465.49,614.854
25-01-18 2:59,11465.49,11725,11373.29,11563.79,1122.191
25-01-18 3:59,11560.01,11741.82,11500,11633.02,359.258
25-01-18 4:59,11630.8,11666.15,11388.92,11450.12,377.624
25-01-18 5:59,11450.3,11593,11449.95,11543.66,237.03
25-01-18 6:59,11578.01,11647.75,11475,11475,288.81
25-01-18 7:59,11493.12,11571.67,11411.21,11425.31,315.11
25-01-18 8:59,11432.52,11449.32,11260,11315.41,564.845
25-01-18 9:59,11315.41,11349.9,11195.27,11340.07,336.062
25-01-18 10:59,11342.9,11433,11271.05,11320,279.118
25-01-18 11:59,11310.47,11384.18,11150,11157,354.154
25-01-18 12:59,11163.99,11240,11008.5,11038.6,864.052
25-01-18 13:59,11070.97,11285.22,11058.99,11231,478.768
25-01-18 14:59,11232,11285.74,11150.33,11179.88,373.729
25-01-18 15:59,11189.12,11198.76,10890.05,10952.93,955.336
25-01-18 16:59,10962.05,11155.32,10915.61,10919.65,438.335
25-01-18 17:59,10919.64,11020.97,10868.57,11015.01,390.478
25-01-18 18:59,11022.4,11280.93,11022.4,11246.98,334.539
25-01-18 19:59,11246.98,11289,11160.36,11231.92,256.778
25-01-18 20:59,11231.26,11388.92,11172.49,11251.9,422.953
25-01-18 21:59,11257.29,11345,11135.84,11252.43,286.993
25-01-18 22:59,11262.44,11313.5,11150,11150.1,179.697
25-01-18 23:59,11151.38,11199.86,11079.86,11155.54,170.644
26-01-18 0:59,11140.01,11423.41,11105.13,11400.29,785.967
26-01-18 1:59,11383.38,11401.45,11281.06,11325.34,165.945
26-01-18 2:59,11327.66,11635,11327.66,11590,660.292
26-01-18 3:59,11587.04,11589.99,11470.36,11557.44,247.729
26-01-18 4:59,11557.37,11571.41,11388.92,11466.86,311.032
26-01-18 5:59,11468.08,11501.57,11360.52,11360.62,149.447
26-01-18 6:59,11360.62,11454.1,11321,11379.43,282.184
26-01-18 7:59,11379.43,11408.14,11030,11060.86,681.528
26-01-18 8:59,11050.01,11060.59,10488.13,10745.24,2079.641
26-01-18 9:59,10740.61,10751.92,10263.32,10488.02,2179.034
26-01-18 10:59,10468.88,10619.89,10350,10532.33,893.952
26-01-18 11:59,10532.33,10563.86,10383.9,10523.99,636.715
26-01-18 12:59,10519.99,10699.72,10402,10601,509.732
26-01-18 13:59,10610.3,10780.18,10540.63,10541,945.559
26-01-18 14:59,10541,10845.74,10540.63,10831.7,534.137
26-01-18 15:59,10815.99,11059.99,10790,11043.08,1037.506
26-01-18 16:59,11049.98,11250,11042.55,11100,1037.437
26-01-18 17:59,11099.97,11178.19,10970.26,11178.19,398.872
26-01-18 18:59,11158.83,11181.63,10991.41,11047.11,212.379
26-01-18 19:59,11037.14,11051,10869.04,10961.35,364.585
26-01-18 20:59,10961.28,11087.49,10932.35,10995,180.969
26-01-18 21:59,10995.01,11010.01,10830,10925.97,236.181
26-01-18 22:59,10925.97,10942.24,10780.18,10805.11,174.856
26-01-18 23:59,10805,11160.8,10780.4,11092.95,355.949
27-01-18 0:59,11093.74,11191.59,11052.84,11110.8,255.964
27-01-18 1:59,11108.68,11108.68,10921,10982.86,167.266
27-01-18 2:59,10970.25,11247.62,10891.02,11152.68,491.814
27-01-18 3:59,11117.25,11197.99,10989.67,11038.25,350.645
27-01-18 4:59,11038.28,11175.66,11006,11047.61,182.569
27-01-18 5:59,11047.61,11298,11023.25,11252.02,514.585
27-01-18 6:59,11252.01,11424.88,11235.03,11308.09,522.284
27-01-18 7:59,11297.55,11309.93,11135.84,11220.63,253.958
27-01-18 8:59,11200,11306.91,11083.23,11152.92,305.863
27-01-18 9:59,11152.95,11310.87,11100,11269.64,397.881
27-01-18 10:59,11275.25,11359.9,11171,11214.78,262.762
27-01-18 11:59,11214.89,11248.58,10815.84,10938.9,764.247
27-01-18 12:59,10938.9,11038.75,10881.99,10954.95,336.968
27-01-18 13:59,10920.02,11080.37,10920.02,11042.99,250.234
27-01-18 14:59,11030.98,11040.03,10907.46,10998.23,339.582
27-01-18 15:59,10998.19,11525,10988.47,11500.01,1045.282
27-01-18 16:59,11500.99,11579.41,11366.18,11555.1,697.241
27-01-18 17:59,11556,11575.77,11379.03,11430.36,696.828
27-01-18 18:59,11449.68,11483.01,11389.89,11444.99,265.973
27-01-18 19:59,11427.02,11520,11391.83,11465.11,223.665
27-01-18 20:59,11465.04,11610,11465.04,11505.35,772.598
27-01-18 21:59,11510.12,11630.47,11452.1,11553.35,709.734
27-01-18 22:59,11553.46,11593.87,11388.92,11476.99,245.381
27-01-18 23:59,11476.99,11497.99,11332.29,11446.54,248.807
28-01-18 0:59,11446.54,11597.17,11424.99,11493.79,292.694
28-01-18 1:59,11493.79,11549.23,11381.01,11448.97,209.879
28-01-18 2:59,11448.97,11499.9,11360.52,11433,321.302
28-01-18 3:59,11432.31,11524.67,11392.5,11434.49,198.062
28-01-18 4:59,11470.99,11764.66,11462.87,11750,598.533
28-01-18 5:59,11750,11882.75,11731.68,11787.49,693.146
28-01-18 6:59,11786.35,11989.15,11780.02,11948.43,589.852
28-01-18 7:59,11969.99,11981.61,11774,11824.66,492.999
28-01-18 8:59,11800.01,11910.13,11776.03,11824.9,356.01
28-01-18 9:59,11824.9,11893.79,11710.11,11800.14,394.508
28-01-18 10:59,11800.15,11868.62,11676.87,11711.99,820.941
28-01-18 11:59,11711.99,11810.01,11683.1,11800,389.998
28-01-18 12:59,11809.5,11897.3,11532,11543.42,783.087
28-01-18 13:59,11541.1,11716.96,11530.01,11681.1,432.098
28-01-18 14:59,11674.86,11690.78,11548.3,11605.13,463.206
28-01-18 15:59,11605.13,11692.98,11572,11583.63,489.065
28-01-18 16:59,11583.63,11709.55,11572,11640,291.291
28-01-18 17:59,11659.7,11730.77,11600.25,11642.55,326.26
28-01-18 18:59,11642.56,11712.65,11573.41,11599.99,267.362
28-01-18 19:59,11599.99,11707.07,11562,11706.36,283.3
28-01-18 20:59,11709.84,11816.5,11626.91,11767.46,454.364
28-01-18 21:59,11767.4,11819.83,11700,11775.24,285.798
28-01-18 22:59,11791.51,11803.51,11700,11721.74,110.683
28-01-18 23:59,11713.01,11768.93,11652.65,11685.58,396.752
29-01-18 0:59,11685.58,11820.01,11641.03,11754.64,439.531
29-01-18 1:59,11754.64,11766.12,11303.93,11386,812.88
29-01-18 2:59,11390.01,11464.01,11300,11420,499.437
29-01-18 3:59,11406.62,11467.16,11306.7,11452.35,269.388
29-01-18 4:59,11452.99,11532,11415.2,11461.63,379.928
29-01-18 5:59,11484.46,11494.77,11425.72,11466.56,137.126
29-01-18 6:59,11466.56,11482.99,11201.1,11272.06,636.078
29-01-18 7:59,11287,11312.2,11167.04,11211,434.982
29-01-18 8:59,11212,11388.92,11116,11280.1,932.61
29-01-18 9:59,11294.99,11328.06,11238.99,11284.99,255.142
29-01-18 10:59,11277.35,11399,11270,11283.34,260.473
29-01-18 11:59,11292.45,11310.27,11037.77,11124.99,831.699
29-01-18 12:59,11101.01,11180,11080.65,11100.6,297.542
29-01-18 13:59,11124.54,11219.12,11070.77,11218.99,420.054
29-01-18 14:59,11219,11320,11184.96,11210.1,536.698
29-01-18 15:59,11224.52,11296.03,11142,11288.74,296.393
29-01-18 16:59,11288.75,11305,11178.95,11240.37,440.02
29-01-18 17:59,11240.11,11299.99,11177.58,11240.21,247.881
29-01-18 18:59,11232.4,11264.29,11145.45,11231.48,302.582
29-01-18 19:59,11231.48,11247.08,11110.13,11136.07,259.243
29-01-18 20:59,11130.5,11204.85,11120,11185.52,242.511
29-01-18 21:59,11175,11221.46,11174.99,11213.96,245.569
29-01-18 22:59,11200.01,11214.99,10991,11046.1,535.076
29-01-18 23:59,11046,11230,11038.67,11162.62,274.741
30-01-18 0:59,11162.62,11222.36,11133.55,11193.59,275.391
30-01-18 1:59,11193.35,11197.64,10865.01,10886,651.464
30-01-18 2:59,10886,10992.07,10873.12,10923.87,265.109
30-01-18 3:59,10915.21,10982.35,10795,10914.39,782.188
30-01-18 4:59,10913,11040,10911,10949.57,320.949
30-01-18 5:59,10949.57,11015.37,10928.48,10970.61,273.147
30-01-18 6:59,10948.82,11013.02,10900,10907.37,78.037
30-01-18 7:59,10904.92,11030.35,10857.64,11019.35,123.575
30-01-18 8:59,11018.99,11071.17,10979.07,11041.48,164.044
30-01-18 9:59,11020.99,11060.78,10780.18,10873.89,942.978
30-01-18 10:59,10873.37,10900,10780.18,10850.27,473.289
30-01-18 11:59,10850.27,10976.54,10780.18,10907.99,873.169
30-01-18 12:59,10951.32,10999.9,10865.18,10895.99,458.938
30-01-18 13:59,10899.09,10899.9,10362.78,10399.9,2231.751
30-01-18 14:59,10419.54,10586.45,10383,10511.07,1526.243
30-01-18 15:59,10525.78,10548,10178.54,10292.23,1340.393
30-01-18 16:59,10270.72,10435.88,10270.33,10340.29,762.976
30-01-18 17:59,10361.56,10451.4,10109,10146.45,772.142
30-01-18 18:59,10146.44,10146.44,9731.2,9950.45,3090.842
30-01-18 19:59,9950.42,10280.71,9800,10186,2110.094
30-01-18 20:59,10199,10199,9951,9979,803.006
30-01-18 21:59,9977.51,10155.36,9913.13,10082,892.087
30-01-18 22:59,10082,10224.63,10082,10101.01,1040.963
30-01-18 23:59,10101.01,10101.01,9853.45,9971,819.005
31-01-18 0:59,9971,10010.69,9599,9698.98,1101.875
31-01-18 1:59,9676.32,9822.1,9514.96,9742.96,1332.254
31-01-18 2:59,9742.99,10027.19,9723.99,9994.2,669.189
31-01-18 3:59,9987.39,9994.14,9781.79,9850,582.988
31-01-18 4:59,9876.06,9876.06,9692.16,9814.89,428.001
31-01-18 5:59,9814.99,9927.54,9618.77,9873.99,576.571
31-01-18 6:59,9860.1,10074.51,9808.58,9989.09,415.877
31-01-18 7:59,9988.99,10190,9970.1,10189.42,614.605
31-01-18 8:59,10173.45,10229.49,10074.41,10134.17,421.33
31-01-18 9:59,10134.17,10154.17,9931.09,10060,479.185
31-01-18 10:59,10055.52,10195,10050.36,10141.4,204.825
31-01-18 11:59,10101,10320,10034.31,10230,519.834
31-01-18 12:59,10230.46,10324,10164.24,10280.52,440.038
31-01-18 13:59,10298.7,10298.7,10027.19,10056.34,470.869
31-01-18 14:59,10056,10122.96,9804.37,9910,651.373
31-01-18 15:59,9895.33,10010,9871.66,9945.92,397.752
31-01-18 16:59,9962.79,9999,9762.59,9962.49,684.652
31-01-18 17:59,9987.45,10075,9912.79,9951,571.584
31-01-18 18:59,9951,10060,9923.7,9974.52,272.221
31-01-18 19:59,9974.91,10037.21,9867,9995,393.993
31-01-18 20:59,9999.03,10063,9932.23,10063,395.213
31-01-18 21:59,10049.02,10063,9936.29,9961.81,254.016
31-01-18 22:59,9967,10096.26,9966.02,10044.14,302.01
31-01-18 23:59,10046.68,10153.59,9972.22,10149,560.089
1/2/2018 0:59,10148.99,10187.56,10095,10109.49,565.137
1/2/2018 1:59,10115.43,10169.32,10050,10109.21,263.558
1/2/2018 2:59,10109.21,10162.23,10093.1,10103.48,181.008
1/2/2018 3:59,10096.01,10139.61,9836,9946.88,323.309
1/2/2018 4:59,9941.33,10110,9880,10091.5,412.54
1/2/2018 5:59,10092.62,10169.87,10073.97,10137.37,227.139
1/2/2018 6:59,10137.43,10166.09,10014.8,10050.95,331.999
1/2/2018 7:59,10050.95,10119.48,10007,10010.02,391.43
1/2/2018 8:59,10010.06,10017.72,9706.94,9853.43,895.355
1/2/2018 9:59,9843.5,9896.54,9506.9,9522.37,1239.305
1/2/2018 10:59,9522.37,9610.05,9333,9357.69,2170.857
1/2/2018 11:59,9363.44,9562,9359.97,9432,753.686
1/2/2018 12:59,9456.69,9534.72,9165.4,9304.39,1476.515
1/2/2018 13:59,9308.45,9342.87,9022.46,9151,2021.225
1/2/2018 14:59,9151.8,9396.91,9120,9292.79,1205.421
1/2/2018 15:59,9286.99,9324.99,9145.56,9216.99,1107.781
1/2/2018 16:59,9216.99,9225.1,8820.96,8936.12,2334.448
1/2/2018 17:59,8920.41,9051.48,8858.49,8947,1378.716
1/2/2018 18:59,8943.74,9050,8896,8970,1332.151
1/2/2018 19:59,8970,8989.21,8668,8729.14,1795.63
1/2/2018 20:59,8710.23,9165.19,8455,9073.52,3657.923
1/2/2018 21:59,9099.99,9234.1,8964.75,9098.96,986.586
1/2/2018 22:59,9090.03,9126.68,8860.46,8888.8,714.505
1/2/2018 23:59,8888.81,9115.08,8850.34,8998.99,527.377
2/2/2018 0:59,9010.87,9022.82,8589.1,8711.48,1736.215
2/2/2018 1:59,8700,8772.96,8560,8611.15,1367.506
2/2/2018 2:59,8632.77,8843.18,8571,8828.26,619.498
2/2/2018 3:59,8843.18,8888,8632.1,8669.76,1020.72
2/2/2018 4:59,8650.11,8707.9,8500,8630,976.674
2/2/2018 5:59,8630,8701.55,8460.02,8568.57,1193.194
2/2/2018 6:59,8571.62,8616.19,8314.1,8524.98,1779.536
2/2/2018 7:59,8524.98,8666,8387.14,8426.95,1197.748
2/2/2018 8:59,8415.01,8430,8250,8265.15,1335.625
2/2/2018 9:54,8250.18,8358.46,8116.67,8344.27,938.374
2/2/2018 10:59,8208.52,8236.55,8061.1,8088.18,835.585
2/2/2018 11:57,8092.01,8196.58,7910,8002.03,1370.144
2/2/2018 12:59,8020.1,8200,7625.25,8100,4114.814
2/2/2018 13:59,8100,8798.77,8100,8770,1585.697
2/2/2018 14:59,8724.22,8887.99,8427,8621.24,1007.465
2/2/2018 15:59,8621.24,9000.77,8571.73,8973.35,450.439
2/2/2018 16:59,9000.77,9096.78,8872.47,9090,623.639
2/2/2018 17:38,9089.95,9090,8768.75,8817.65,715.203
2/2/2018 18:54,8667.94,8708.88,8546.31,8546.31,222.075
2/2/2018 19:59,8500,8715,8451,8594.8,871.282
2/2/2018 20:59,8587.89,8749,8515.8,8566.2,595.782
2/2/2018 21:59,8558.03,8675.31,8482.53,8568,499.93
2/2/2018 22:59,8579.76,8850.34,8501.6,8758.41,1390.133
2/2/2018 23:59,8766.24,8908.99,8723.82,8838.83,608.568
3/2/2018 0:59,8838.29,8864.3,8679.58,8771.91,460.335
3/2/2018 1:59,8746.61,8765.39,8520.99,8626.12,670.142
3/2/2018 2:59,8626.12,8670.62,8503.53,8503.53,193.984
3/2/2018 3:59,8501.1,8501.1,8170.71,8274.37,1377.998
3/2/2018 4:59,8250,8482.53,8171.21,8400.1,660.511
3/2/2018 5:59,8408.72,8478.75,8273.36,8454.98,400.827
3/2/2018 6:59,8430.01,8717,8346.37,8626.04,790.08
3/2/2018 7:59,8626.04,8712.3,8565.01,8641.64,420.252
3/2/2018 8:59,8630,8983.93,8550,8902.92,1089.622
3/2/2018 9:59,8906.99,9031.78,8850.34,8863.16,491.053
3/2/2018 10:59,8863.15,8876.79,8740.54,8778.19,386.46
3/2/2018 11:59,8769.02,9052.02,8700.06,9028,936.266
3/2/2018 12:59,9042.98,9126,8916.89,9029.81,749.507
3/2/2018 13:59,9029.61,9211.07,8939.18,9211.07,1447.033
3/2/2018 14:59,9211.07,9396.91,9150.35,9341.8,1223.454
3/2/2018 15:59,9341.77,9443.96,9165.19,9208.11,785.246
3/2/2018 16:59,9207.54,9280.33,9051,9280.33,705.329
3/2/2018 17:59,9280.33,9350.1,9157,9202.85,401.966
3/2/2018 18:59,9178.89,9396.91,9119.53,9386.72,450.806
3/2/2018 19:59,9391.3,9396.9,9230,9310,370.802
3/2/2018 20:59,9295.31,9491.2,9235.7,9264.99,822.58
3/2/2018 21:59,9262.18,9285.23,9100,9168,545.549
3/2/2018 22:59,9168,9198.7,9027.77,9098.6,422.552
3/2/2018 23:59,9091,9228,9006.39,9225.86,400.009
4/2/2018 0:59,9225.31,9225.31,9041.01,9097.25,391.051
4/2/2018 1:59,9072.76,9140,8917.67,8930.3,368.339
4/2/2018 2:59,8917.67,9114.98,8917.67,9062.26,307.899
4/2/2018 3:59,9062.34,9213.96,9044.42,9189.75,259.13
4/2/2018 4:59,9195,9211.52,9028.9,9047.59,480.631
4/2/2018 5:59,9044.01,9249.2,9030.29,9249,250
4/2/2018 6:59,9249.17,9350.09,9212.16,9223.9,436.881
4/2/2018 7:59,9223.9,9287.44,9147,9192.98,215.234
4/2/2018 8:59,9191.09,9221.14,9022,9055.81,263.906
4/2/2018 9:59,9055.81,9055.81,8711,8820,1024.056
4/2/2018 10:59,8823.02,8843.04,8632.1,8764,892.427
4/2/2018 11:59,8746.26,8939.99,8653.79,8660.61,616.223
4/2/2018 12:59,8658.1,8734.34,8398.24,8715.1,1529.266
4/2/2018 13:59,8717.51,8757.61,8570,8694.55,576.902
4/2/2018 14:59,8693.16,8859.01,8612.7,8619.85,501.567
4/2/2018 15:59,8617.1,8703.75,8294.04,8372.37,1302.874
4/2/2018 16:59,8374.07,8478.26,8189.32,8458,1102.167
4/2/2018 17:59,8460,8560,8371.05,8476.78,715.26
4/2/2018 18:59,8469.78,8546.29,8252.72,8301.65,612.417
4/2/2018 19:59,8301.65,8301.65,8100.27,8165.01,1083.267
4/2/2018 20:59,8165.04,8225.73,7825,8105.8,3651.302
4/2/2018 21:59,8102,8249.92,7972.39,8086.15,1130.986
4/2/2018 22:59,8075.84,8416.03,8049.22,8388.54,699.944
4/2/2018 23:59,8387.58,8400,8150.33,8191,698.944
5/2/2018 0:59,8190.78,8331.07,8150.52,8217.99,357.911
5/2/2018 1:59,8202.23,8202.23,7870.35,8076.23,1339.241
5/2/2018 2:59,8051.48,8108.19,7850,8019.99,809.352
5/2/2018 3:59,8003.16,8230.51,8000,8116.38,528.7
5/2/2018 4:59,8116.38,8300,7969.22,8278.56,650.945
5/2/2018 5:59,8278.56,8335.56,8156.1,8179.9,354.402
5/2/2018 6:59,8156.11,8298.65,8043.99,8050,710.548
5/2/2018 7:59,8043.99,8101.32,7876,7980.92,959.965
5/2/2018 8:59,7955.98,7998.53,7731.1,7784.46,1677.928
5/2/2018 9:59,7780,8029.13,7695,7878.27,1445.717
5/2/2018 10:59,7876.42,7915.09,7599.99,7625.29,1724.262
5/2/2018 11:59,7632.03,7725,7505.69,7559.99,2011.606
5/2/2018 12:59,7550,7811.62,7505.69,7657.58,2043.317
5/2/2018 13:59,7657.55,7757.02,7565.83,7650,1484.997
5/2/2018 14:59,7637.27,7639.8,7289,7321.29,4201.969
5/2/2018 15:59,7320.1,7486.98,7141,7326.59,2869.94
5/2/2018 16:59,7349.9,7468.3,7235,7276.37,1065.055
5/2/2018 17:59,7263,7330.93,7036,7036,1788.556
5/2/2018 18:59,7036,7165.51,6865.66,6877.61,4000.116
5/2/2018 19:59,6877.61,6983.56,6600,6630.03,4420.774
5/2/2018 20:59,6624.79,7431.1,6600,7160.75,6163.85
5/2/2018 21:59,7188.91,7300,6946.64,7100,2677.124
5/2/2018 22:59,7100,7247.86,6792.28,6792.28,1562.859
5/2/2018 23:59,6792.28,6929.32,6650,6874.27,1670.024
6/2/2018 0:59,6878.65,7086.8,6826.28,6958.77,1880.95
6/2/2018 1:59,6956.06,6971.18,6446,6446,3201.751
6/2/2018 2:59,6446,6654.72,6337,6380.9,2347.219
6/2/2018 3:59,6377.23,6389.45,6206,6335.64,3382.112
6/2/2018 4:59,6331,6350,6100.1,6100.1,2341.87
6/2/2018 5:59,6100.1,6591.79,6021.94,6477.28,4403.627
6/2/2018 6:59,6480.5,6480.5,6070.44,6250.01,2666.137
6/2/2018 7:59,6250.01,6349.47,5920.72,5962.31,2892.366
6/2/2018 8:59,5977.59,6230.82,5962.31,6090.21,2866.137
6/2/2018 9:59,6090.16,7003,6058.19,6670,4437.987
6/2/2018 10:59,6670,6803.22,6381,6449.51,3561.355
6/2/2018 11:59,6450,6526.28,6192.89,6455.01,1946.015
6/2/2018 12:59,6455.01,6775.34,6390.82,6666,2141.402
6/2/2018 13:59,6676.92,7193.77,6665.2,7151.17,3871.512
6/2/2018 14:59,7165.04,7281.8,6881.31,7199,3550.773
6/2/2018 15:59,7180.16,7486.98,7033.91,7308.01,3139.781
6/2/2018 16:59,7329.31,7412.57,6966,7129.8,2089.565
6/2/2018 17:59,7108.02,7129.87,6800,7004.41,2085.566
6/2/2018 18:59,7002,7193.77,6964.01,7162.31,1133.167
6/2/2018 19:59,7170,7615,7160.38,7549.57,2544.156
6/2/2018 20:59,7549.5,7837.32,7453.69,7575,4913.811
6/2/2018 21:59,7575,8150,7532.49,7800,6357.501
6/2/2018 22:59,7800,7849,7490,7673,1630.317
6/2/2018 23:59,7672.98,7909.75,7590.35,7737.37,1485.244
7/2/2018 0:59,7737.26,7862.27,7480,7594.23,2353.728
7/2/2018 1:59,7600,7780,7562.13,7615.18,1104.43
7/2/2018 2:59,7635,7800,7340,7365.94,1509.32
7/2/2018 3:59,7379.05,7449.68,7229.78,7275.04,1030.05
7/2/2018 4:59,7274.58,7578.54,7213.8,7514.65,699.484
7/2/2018 5:59,7514.65,7583.95,7358.02,7467.16,759.856
7/2/2018 6:59,7479.69,7543.27,7302.35,7539.3,530.962
7/2/2018 7:59,7539.3,7799.62,7376.61,7757,734.974
7/2/2018 8:59,7757,7831.15,7629.61,7701.21,785.362
7/2/2018 9:59,7690.15,8049.99,7690,8009.99,1438.36
7/2/2018 10:59,8009.99,8273.36,7897.2,8251,1550.314
7/2/2018 11:59,8251,8364.29,8089.51,8252.26,2122.775
7/2/2018 12:59,8252,8461.38,8145,8377.67,1275.401
7/2/2018 13:59,8387.27,8649,8300,8314.74,2704.697
7/2/2018 14:59,8300.02,8452.1,8130.01,8272.35,2489.297
7/2/2018 15:59,8255.41,8350,8088,8198.01,1412.457
7/2/2018 16:59,8217.33,8273.36,7953,8016.64,1870.534
7/2/2018 17:59,8012.83,8356.4,8001,8338.21,1433.821
7/2/2018 18:59,8339.42,8434,8232.14,8239.4,1083.283
7/2/2018 19:59,8239.4,8274.76,8047.94,8171,1357.13
7/2/2018 20:59,8171,8219.23,7969.22,8147.49,996.275
7/2/2018 21:59,8173.84,8273.36,8029.14,8090.32,551.142
7/2/2018 22:59,8080,8092.24,7794,7858.88,1104.291
7/2/2018 23:59,7848,7857.26,7543.27,7588.01,1722.335
